from_keyword_id,from_name,to_keyword_id,to_name,trip_count,sellable,status_code
5,Bangkok,4030,Khanom (Tesco Lotus ),0,False,error
5,Bangkok,4037,Chian Yai ( Jirasert Kindergarten),0,False,error
5,Bangkok,4051,"Ban Thung Po",0,False,error
5,Bangkok,4058,Don Sak ,0,False,error
5,Bangkok,4065,"Cho Waterfall ",0,False,error
5,Bangkok,4093,Hua Raet,0,False,error
5,Bangkok,4100,"Ban Hin ",0,False,error
5,Bangkok,4121,"Walailak University",0,False,error
5,Bangkok,4128,Na Thap Police Booth,0,False,error
5,Bangkok,4135,"Nam Khaep",0,False,error
5,Bangkok,4142,"Benjama Intersection",0,False,error
5,Bangkok,4149,"Kapang ",0,False,error
5,Bangkok,4156,"Kantharalak ",0,False,error
5,Bangkok,4170,"Yang Chum Noi ",0,False,error
5,Bangkok,4177,"Khun Han ",0,False,error
5,Bangkok,4191,Kanthararom,0,False,error
5,Bangkok,4198,Uthumphon Phisai,0,False,error
5,Bangkok,4212,Huai Thap Than,0,False,error
5,Bangkok,4240,Bueng Bun,0,False,error
5,Bangkok,4247,Ban I Se,0,False,error
5,Bangkok,4261,Det Udom,0,False,error
5,Bangkok,4268,Buntharik,0,False,error
5,Bangkok,4275,Nam Yuen,0,False,error
5,Bangkok,4282,Na Chaluai,0,False,error
5,Bangkok,4289,"Ban Sai Ngam",0,False,error
5,Bangkok,4296,Khemarat,0,False,error
5,Bangkok,4303,Pak Saeng,0,False,error
5,Bangkok,4310,Ban Khan Phalan,0,False,error
5,Bangkok,4317,Ban Bok,0,False,error
5,Bangkok,4324,Nong Phue,0,False,error
5,Bangkok,4338,Ban Kok School,0,False,error
5,Bangkok,4352,Khueang Nai,0,False,error
5,Bangkok,4366,Muang Sam Sip,0,False,error
5,Bangkok,4373,Warin Chamrap,0,False,error
5,Bangkok,4380,Ban Hua Na,0,False,error
5,Bangkok,4387,Pho Sai,0,False,error
5,Bangkok,4394,Chong Mek,0,False,error
5,Bangkok,4401,Phibun Mangsahan,0,False,error
5,Bangkok,4408,Sawang Wirawong,0,False,error
5,Bangkok,4415,Na Charoen,0,False,error
5,Bangkok,4422,Sirindhorn,0,False,error
5,Bangkok,4485,Sri Muang Mai Bus Terminal,0,False,error
5,Bangkok,4499,Khong Chiam,0,False,error
5,Bangkok,4513,Pak Khat Ticket Counter,0,False,error
5,Bangkok,4520,Si Wilai,0,False,error
5,Bangkok,4527,Phon Charoen,0,False,error
5,Bangkok,4534,So Phisai,0,False,error
5,Bangkok,4541,So Phisai Market,0,False,error
5,Bangkok,4548,Ban Kham Kaeo,0,False,error
5,Bangkok,4555,Ban Tha Ruea,0,False,error
5,Bangkok,4562,Ban Tha Si Chomchuen,0,False,error
5,Bangkok,4569,Ban Nong Hua Chang,0,False,error
5,Bangkok,4576,Don Ya Nang,0,False,error
5,Bangkok,4583,Ban Dong Siat,0,False,error
5,Bangkok,4590,Ban Non,0,False,error
5,Bangkok,4597,Ban Phon Sawan,0,False,error
5,Bangkok,4604,Ban Prathanadi,0,False,error
5,Bangkok,4611,Ban Pa Faek,0,False,error
5,Bangkok,4618,Ban Khok Samran,0,False,error
5,Bangkok,4625,Ban Huai Luek,0,False,error
5,Bangkok,4632,Ban Sok Kam,0,False,error
5,Bangkok,4639,Ban Chomphu Porn,0,False,error
5,Bangkok,4646,Thai Hua Rubber PCL. Buengkan Branch (NK),0,False,error
5,Bangkok,4653,Ban Nong Chan,0,False,error
5,Bangkok,4660,Ban Khok Sa-at,0,False,error
5,Bangkok,4667,Ban Kamphaeng Phet,0,False,error
5,Bangkok,4674,Ban Thong Sai,0,False,error
5,Bangkok,4681,Non Sombun,0,False,error
5,Bangkok,4688,Ban Don Udom,0,False,error
5,Bangkok,4695,Ban Nong Na Saeng Intersection,0,False,error
5,Bangkok,4702,Ban Saen Samran,0,False,error
5,Bangkok,4709,Ban Saen Suk,0,False,error
5,Bangkok,4716,Ban Prasoet,0,False,error
5,Bangkok,4737,Ban Peng Chan,0,False,error
5,Bangkok,4744,Ban Ar Ya,0,False,error
5,Bangkok,4751,Ban Ton,0,False,error
5,Bangkok,4758,Ban Huai Kan Luang,0,False,error
5,Bangkok,4765,Ban Sa Ngor,0,False,error
5,Bangkok,4772,Ban Nong Moo,0,False,error
5,Bangkok,4779,Ban Huai Mai Sod,0,False,error
5,Bangkok,4786,Ban Hor kam,0,False,error
5,Bangkok,4793,Ban Ar Hong,0,False,error
5,Bangkok,4800,Ban Kai Si,0,False,error
5,Bangkok,4814,Ban Kam Mean,0,False,error
5,Bangkok,4821,Ban Kham Saen,0,False,error
5,Bangkok,4828,Ban Huai Seam,0,False,error
5,Bangkok,4835,Ban Don Yom,0,False,error
5,Bangkok,4842,Ban Pan Lam,0,False,error
5,Bangkok,4849,Phu Kratae,0,False,error
5,Bangkok,4856,SeKa,0,False,error
5,Bangkok,4877,Pak Kad,0,False,error
5,Bangkok,4891,Kai Si,0,False,error
5,Bangkok,4898,Bung Khoa,0,False,error
5,Bangkok,4905,Chai Pon,0,False,error
5,Bangkok,4912,Rattanawapi Ticket Counter,0,False,error
5,Bangkok,4926,Fao Rai,0,False,error
5,Bangkok,4933,Ban Kam Pa Kang,0,False,error
5,Bangkok,4940,Ban Sem,0,False,error
5,Bangkok,4947,Ban Na Ham,0,False,error
5,Bangkok,4954,Ban Sub Charoen,0,False,error
5,Bangkok,4961,Ban Non Yang,0,False,error
5,Bangkok,4975,Ban Na Dee,0,False,error
5,Bangkok,4982,Ban Na Udom,0,False,error
5,Bangkok,4989,Ban Non Tong,0,False,error
5,Bangkok,5003,Ban Phu Non Din,0,False,error
5,Bangkok,5024,Ban Non Chat,0,False,error
5,Bangkok,5031,Rungsina Market,0,False,error
5,Bangkok,5038,Ban Phue,0,False,error
5,Bangkok,5045,Amphoe Phen Intersection,0,False,error
5,Bangkok,5052,Nam Suay,0,False,error
5,Bangkok,5066,Khon Kaen University Nong Khai Campus,0,False,error
5,Bangkok,5073,Pratumtehp Witthakan School,0,False,error
5,Bangkok,5080,Lotus (Big Jieng),0,False,error
5,Bangkok,5087,Phayanak Intersection,0,False,error
5,Bangkok,5094,Ban Si Guy,0,False,error
5,Bangkok,5101,Ban Doua,0,False,error
5,Bangkok,5108,Ban Hua Had,0,False,error
5,Bangkok,5115,Ban Puk,0,False,error
5,Bangkok,5122,Ban Pak Suay,0,False,error
5,Bangkok,5136,Ban Thin Dung,0,False,error
5,Bangkok,5143,Ban Dan Muang,0,False,error
5,Bangkok,5150,Wat Luang,0,False,error
5,Bangkok,5157,PTT Pon Pisai Gas Station,0,False,error
5,Bangkok,5171,Ban Nikom Dong Bang,0,False,error
5,Bangkok,5185,Ban Non Rue Si,0,False,error
5,Bangkok,5192,Ban Nong kung,0,False,error
5,Bangkok,5199,Ban Nam pae,0,False,error
5,Bangkok,5206,Na Yang Intersection,0,False,error
5,Bangkok,5213,Rubber Research Center,0,False,error
5,Bangkok,5220,Ban pong Samran,0,False,error
5,Bangkok,5227,Chum Chang Intersection,0,False,error
5,Bangkok,5234,Tha Muang,0,False,error
5,Bangkok,5241,Tan Chum,0,False,error
5,Bangkok,5248,Nong Kaew,0,False,error
5,Bangkok,5255,Sri Chiang Mai,0,False,error
5,Bangkok,5262,Tha Bor,0,False,error
5,Bangkok,5269,Pho Tak,0,False,error
5,Bangkok,5276,Sangkhom,0,False,error
5,Bangkok,5283,Phon Tong,0,False,error
5,Bangkok,5290,Phon Phisai,0,False,error
5,Bangkok,5297,Rattanawapi,0,False,error
5,Bangkok,5304,Ban Dung,0,False,error
5,Bangkok,5311,Nong Mek,0,False,error
5,Bangkok,5318,Kumphawapi Intersection,0,False,error
5,Bangkok,5325,Non Sung,0,False,error
5,Bangkok,5332,Ban Chan,0,False,error
5,Bangkok,5339,Phachak Fourt Hospital,0,False,error
5,Bangkok,5346,Wing Division 23,0,False,error
5,Bangkok,5353,Udon Thani Rajabhat University,0,False,error
5,Bangkok,5360,Chai Wan Intersection,0,False,error
5,Bangkok,5367,Thung Yai,0,False,error
5,Bangkok,5374,Thung Fon,0,False,error
5,Bangkok,5381,Dong Yen,0,False,error
5,Bangkok,5388,Huai Pla Do,0,False,error
5,Bangkok,5395,Ban Dong Yang,0,False,error
5,Bangkok,5402,Ban Lao Udom,0,False,error
5,Bangkok,5416,Ban Phue,0,False,error
5,Bangkok,5423,Budsarakum Ticket Counter Nam Som,0,False,error
5,Bangkok,5430,Nam Som,0,False,error
5,Bangkok,5437,Ban Klang Yai,0,False,error
5,Bangkok,5444,Sam Leam Intersection,0,False,error
5,Bangkok,5451,Na Yung,0,False,error
5,Bangkok,5458,Sang Khom,0,False,error
5,Bangkok,5521,Udon Thani Bus Terminal 1,0,False,error
5,Bangkok,5535,Khon Sai,0,False,error
5,Bangkok,5542,Monkey Park,0,False,error
5,Bangkok,5549,Nong Wang Yai,0,False,error
5,Bangkok,5556,Nong Bua Daeng,0,False,error
5,Bangkok,5563,Ban Kong,0,False,error
5,Bangkok,5570,Ban Na Kham Noi,0,False,error
5,Bangkok,5577,Ban Na Tong,0,False,error
5,Bangkok,5591,Kut Chik,0,False,error
5,Bangkok,5598,Pa Tio,0,False,error
5,Bangkok,5612,Maha Chana Chai,0,False,error
5,Bangkok,5619,Kham Khuean Kaeo,0,False,error
5,Bangkok,5640,Loeng Nok Tha Bus Terminal,0,False,error
5,Bangkok,5654,Sai Mun,0,False,error
5,Bangkok,5661,Kut Chum,0,False,error
5,Bangkok,5752,Phathum Raj,0,False,error
5,Bangkok,5759,Nong Phue,0,False,error
5,Bangkok,5766,Pathum Ratchawongsa,0,False,error
5,Bangkok,5787,Senangkhanikhom,0,False,error
5,Bangkok,5815,"Pathomporn Intersection
",0,False,error
5,Bangkok,5829,"Suwannatee Tour Office (Chumphon)
",0,False,error
5,Bangkok,5836,Lamae (Suwannatee Tour Office),0,False,error
5,Bangkok,5843,Lang Suan (Suwannatee Tour Office),0,False,error
5,Bangkok,5850,Chiang Khong (Sombat Tour Office),0,False,error
5,Bangkok,5857,"Mae Chan",0,False,error
5,Bangkok,5864,"Ban Du",0,False,error
5,Bangkok,5871,"Mae Fah Luang ",0,False,error
5,Bangkok,5878,"Huai Kai",0,False,error
5,Bangkok,5885,Chiang Khong Bus Terminal,0,False,error
5,Bangkok,5913,Phan,0,False,error
5,Bangkok,5920,Thung Chang,0,False,error
5,Bangkok,5927,Wiang Sa,0,False,error
5,Bangkok,5934,"Rong Kwang",0,False,error
5,Bangkok,5941,"Den Chai ",0,False,error
5,Bangkok,5948,"Song",0,False,error
